書き取る,かきとる,to write down (what someone says); to take down dictation; to take notes (e.g. of a lecture) / to copy out (a text)
諸,しょ,various; many; several
なおさら,尚更,still more; even more; all the more / still less; even less
障る,さわる,to be harmful to; to hinder; to interfere with; to irritate
上下,うえした,top and bottom; up and down; high and low; above and below; upper and lower ends / upside-down
状,じょう,shape; state / letter; correspondence
畳,じょう,counter for tatami mats / measure of room size (in mat units)
新,しん,new; neo- / Gregorian calendar / Xin (dynasty of China)
人,じん,"-ian (e.g. Italian); -ite (e.g. Tokyoite) / -er (e.g. performer, etc.); person working with ... / man; person; people"
ちり取り,ちりとり,dustpan
整える,ととのえる,to put in order; to arrange; to tidy up; to straighten; to adjust; to fix / to get ready; to prepare; to arrange; to supply; to assemble; to buy / to work out (e.g. business deal); to arrange (e.g. marriage); to settle
製,せい,-made; make
もろい,脆い,brittle; fragile; weak; frail / tender-hearted; sentimental; easily moved
切ない,せつない,painful; heartrending; trying / oppressive; suffocating; miserable
説く,とく,to explain; to advocate; to preach; to persuade
おだてる,煽てる,to flatter; to soft-soap; to sweet talk; to cajole; to instigate
前,ぜん,the last (i.e. immediately preceding) (e.g. "the last mayor"); previous; one-time; former / pre- (e.g. "premodern") / before; earlier
全快,ぜんかい,complete recovery of health
繕う,つくろう,"to mend; to patch up; to repair; to fix; to darn / to fix (hair, clothes, appearance etc.); to adjust; to tidy up; to groom / to keep up appearances; to cover up (e.g. a mistake); to gloss over / to treat (illness, injury, etc.)"
おろそか,疎か,negligent; neglectful; careless; remiss
組み合わせる,くみあわせる,to join together; to combine; to join up
掻き回す,かきまわす,to stir up; to churn; to ransack; to disturb
こぐ,漕ぐ,"to row; to scull; to paddle / to pedal (e.g. bicycle) / to swing (on a swing) / to operate a hand pump / to push through (deep snow, the jungle, etc.)"
ふさわしい,相応しい,appropriate; adequate; suitable; fitting; worthy
総,そう,whole; all; general; gross; entire; overall
大概,たいがい,in general; almost all / mainly; mostly; most likely / moderately; suitably
大便,だいべん,feces; excrement; shit
たどる,辿る,to follow (road); to pursue (course); to follow up; to follow (hyperlink)
嘆く,なげく,to lament; to grieve; to regret / to deplore
ほころびる,綻びる,to come apart at the seams; to be ripped; to be torn / to begin to open; to begin to bloom / to smile broadly; to break into a smile
うちわ,団扇,uchiwa; type of traditional Japanese handheld fan
はじく,弾く,"to flip; to snap; to flick / to repel / to use (an abacus); to calculate / to strum; to pluck the strings (of a guitar, etc.)"
たるむ,弛む,"to slacken; to loosen; to relax; to droop (e.g. loose or flabby skin); to sag (ceiling) / to slack off (e.g. one's work, attention); to not put one's heart in"
遅らす,おくらす,to retard; to delay
築く,きずく,to build; to construct; to erect / to amass (e.g. fortune); to pile up
畜生,ちくしょう,beast (i.e. any animal other than man) / person reborn into the animal realm / brute (i.e. a contemptible human being) / damn it; damn; Christ; for Christ's sake
超,ちょう,super-; ultra-; hyper-; very; really / over (after a number or counter); more than
のどか,長閑,tranquil; calm; quiet; peaceful
はかどる,捗る,to make progress; to move right ahead (with the work); to advance
すぐ,直ぐ,immediately; at once; right away; directly / soon; before long; shortly / easily; readily; without difficulty / right (near); nearby; just (handy) / honest; upright; frank; straightforward
沈める,しずめる,to sink; to submerge / to floor (an opponent)
つじつま,辻褄,coherence; consistency
綴じる,とじる,to bind; to file / to top with egg (e.g. donburi)
的,てき,-like; typical
的,まと,mark; target
添う,そう,"to meet (wishes, expectations, etc.); to satisfy; to comply with; to live up to / to accompany; to go with; to stay by one's side / to associate with (someone); to mix with / to marry; to wed / to be added"
まとめ,纏め,settlement; conclusion; summary
とかく,兎角,(doing) various things; (doing) this and that / being apt to; being prone to; tending to / at any rate; anyhow; anyway / all sorts of (negative things); various / things that do not exist; rabbit horns
つく,吐く,to breathe out; to breathe / to tell (a lie); to use (foul language) / to vomit; to throw up; to spit up
妬む,ねたむ,to be jealous of; to envy; to begrudge
努めて,つとめて,as much as possible; as far as possible; to the best of one's ability; diligently
導く,みちびく,to guide; to lead; to show the way; to conduct / to derive; to deduce
つつく,突く,"to poke (repeatedly, lightly); to nudge / to peck at (one's food); to pick at / to peck at (someone's faults, etc.) / to egg on; to put up to"
馴れ馴れしい,なれなれしい,over-familiar
賑わう,にぎわう,to be crowded with people; to be bustling with / to prosper; to flourish; to do thriving business
入る,いる,to get in; to go in; to come in; to flow into; to set; to set in
いかに,如何に,"how; in what way / however much; however (e.g. easy, rich, sad); whatever; how much / hey; oi"
年頃,としごろ,approximate age; apparent age / marriageable age (esp. of a woman); age of maturity; age of adulthood / appropriate age (to ...); old enough (to ...) / past few years; for some years
ないし,乃至,from ... to; between ... and / or
派,は,clique; faction; school
罵る,ののしる,to abuse (verbally); to curse at; to shout abuse at; to speak ill of
背く,そむく,to run counter to; to go against; to disobey; to infringe
はげる,剥げる,to come off; to be worn off / to fade; to discolor; to discolour
罰,ばつ,punishment; penalty
判,はん,seal; stamp; monogram signature / judgment; judgement / size (of paper or books)
班,はん,group; party; team / squad; section
番目,ばんめ,indicates position in a sequence / divisions of a kabuki performance
卑しい,いやしい,lowborn; humble; lowly / vulgar; coarse; crude; mean; base; vile / shabby / greedy; gluttonous; avaricious
費,ひ,cost; expense
非,ひ,fault; error; mistake / going poorly; being disadvantageous; being unfavorable / un-; non-; an-
備え付ける,そなえつける,to provide; to furnish; to equip; to install
病,やまい,illness; disease / bad habit; weakness; fault
布巾,ふきん,tea-towel; dish cloth
負かす,まかす,to defeat
部,ぶ,department (in an organization); division; bureau / club / part; component; element / category / counter for copies of a newspaper or magazine
覆す,くつがえす,to overturn; to capsize; to upset / to overthrow (government etc.) / to reverse (decision etc.); to disprove (an established theory etc.); to overrule
変遷,へんせん,change; transition; vicissitudes
放射,ほうしゃ,radiation; emission
はちみつ,蜂蜜,honey
ほっぺた,頬っぺた,cheek
ごと,毎,each; every
未,ひつじ,"eighth sign of the Chinese zodiac (The Ram, 1pm-3pm, south-southwest, June)"
眠たい,ねむたい,sleepy; drowsy
むやみに,無闇に,thoughtlessly; recklessly; rashly; indiscriminately; indiscreetly; at random / excessively; unreasonably; immoderately; absurdly
むちゃくちゃ,無茶苦茶,nonsensical; unreasonable; absurd; unrealistic / awfully; extremely; to excess; senseless; reckless / disorder; confusion; being jumbled; being mixed up / very; extremely; excessively
無念,むねん,regret; chagrin; mortification / freedom from obstructive thoughts
あくる,明くる,"next (day, morning, etc.); following"
にきび,面皰,pimple; acne
目方,めかた,weight
夜具,やぐ,bedding; bedclothes
あらかじめ,予め,beforehand; in advance; previously
よそ見,よそみ,looking away; looking aside
たやすい,容易い,easy; simple; light
様,さま,Mr.; Mrs.; Miss; Ms. / makes words more polite (usu. in fixed expressions) / state; situation; appearance
裸足,はだし,"barefoot / superior to (a professional, etc. in ability or achievement)"
流,りゅう,"fashion; way; style; manner / school (of thought) / class; rank; rate / current (electrical, water, etc.); flow; stream"
凌ぐ,しのぐ,to endure; to keep out (e.g. rain); to stave off (e.g. starvation) / to pull through; to get over; to survive / to surpass; to outdo; to excel; to eclipse; to defy; to slight
料,りょう,fee; charge; rate / material
裂ける,さける,to split; to tear; to burst; to be separated; to be divided
露,つゆ,dew / tears / (not) a bit; (not) at all
いたわる,労る,to pity; to sympathize with; to sympathise with; to treat with sympathy; to console; to be kind to; to appreciate / to tend to (e.g. an injury); to care for; to nurse; to soothe
いじる,弄る,"to finger; to touch; to play with; to fiddle with; to toy with / to make changes to; to tinker with; to tamper with / to dabble in; to do as a hobby; to play around with / to grope; to feel around (in one's pocket, bag, etc.)"
漏る,もる,to leak; to run out
老ける,ふける,to age; to grow old (esp. in appearance); to show marks of age
和,わ,sum / harmony; peace / Japan; Japanese-style
詫び,わび,apology; excuse
わら,藁,straw
几帳面,きちょうめん,methodical; precise; meticulous; scrupulous; regular; punctual / wooden post that has been carved to have a rounded corner with grooves running along either side of it
とがめる,咎める,to blame; to reproach; to censure; to rebuke; to reprove; to find fault; to take to task; to criticize; to criticise / to question (a suspect); to challenge / to aggravate (an injury); to be aggravated; to get inflamed / to prick (one's conscience)
つぶやく,呟く,to mutter; to murmur; to grumble / to tweet (Twitter)
くちばし,嘴,beak; bill
さぞ,嘸,surely; certainly; no doubt; indeed
さえずる,囀る,to sing; to chirp; to twitter
おびただしい,夥しい,large number; innumerable; great many; immense; vast; abundant
おごる,奢る,to give (someone) a treat / to be extravagant; to live luxuriously / to be proud; to be haughty
婉曲,えんきょく,euphemistic; circumlocutory; roundabout; indirect
しなやか,嫋か,supple; flexible; elastic / graceful; elegant; refined
もめる,揉める,to disagree; to dispute; to fight (over)
檻,おり,cage; pen; jail cell; gaol cell
うっとうしい,鬱陶しい,gloomy (e.g. mood); depressing / irritating; troublesome / heavy (weather); cloudy
洒落る,しゃれる,to dress stylishly / to joke; to play on words
にじむ,滲む,"to run (of liquid); to spread / to blur; to blot; to be blurred / to ooze; to well up (of tears, etc.) / to show through (of feelings, emotions, etc.); to reveal itself"
ろくに,碌に,well; enough; properly; sufficiently; satisfactorily
きらびやか,煌びやか,gorgeous; gaudy; dazzling; gay; resplendent
そびえる,聳える,to rise; to tower; to soar
舐める,なめる,to lick / to taste / to experience (esp. a hardship) / to make fun of; to make light of; to put down; to treat with contempt; to underestimate
けなす,貶す,to speak ill of; to disparage
もたらす,齎す,to bring; to take; to bring about
かかと,踵,"heel (of foot, shoe, stocking, etc.)"
しつけ,躾,discipline; training; teaching manners
たくましい,逞しい,"burly; strong; sturdy / indomitable; indefatigable; strong-willed; resolute; bold / robust (vitality, appetite, economic growth, etc.); strong"
ばい菌,ばいきん,germ; germs; bacteria; mold; mould / something harmful; vermin
いびき,鼾,snoring; snore
誠,まこと,truth; reality / sincerity; honesty; integrity; fidelity / that's right
かつて,嘗て,once; before; formerly; ever; former; ex- / never yet; never before; first time; still not happened
側,がわ,"side (of something, or taking someone's side); part / (watch) case"
店,てん,-store; -shop
剥ぐ,はぐ,"to tear off; to peel off; to rip off; to strip off; to skin; to flay; to bark / to strip of (clothes, rank, etc.); to deprive of; to divest of"
面,おもて,face / surface / mask (esp. a noh or kyogen mask)
歪む,ゆがむ,to warp; to swerve; to deflect; to be crooked; to be distorted; to be bent; to incline; to slant; to be perverted; to be gross-grained; to get bent; to be strained
つぶる,瞑る,to close (eyes); to shut
打ち合わせる,うちあわせる,to knock together; to strike against each other / to arrange (e.g. a meeting); to discuss (in advance)
かすか,微か,faint; dim; weak; slight; vague; indistinct; hazy / poor; wretched; meagre; meager; scanty
代わる代わる,かわるがわる,alternately; by turns
群集,ぐんしゅう,crowd; community; group; herd; gathering; assembly
こもる,籠もる,"to shut oneself in (e.g. one's room); to be confined in; to seclude oneself; to hide away; to stay inside (one's shell) / to be filled with (emotion, enthusiasm, etc.) / to fill the room (of a gas, smell, etc.); to be heavy with (e.g. smoke); to be stuffy; to be dense / to be muffled (e.g. voice) / to hold (a castle, fortress, etc.) / to confine oneself in a temple to pray"
退く,しりぞく,to step back; to move back; to retreat / to withdraw (from the presence of a superior); to leave; to exit / to resign; to retire; to quit / to concede
清々しい,すがすがしい,"refreshing (e.g. feeling, scene, wind, morning air); brisk; bracing; fresh; refreshed"
添える,そえる,"to garnish; to accompany (as a card does a gift) / to add to as support; to prop up / to accompany (as an aid, guide, translator, etc.) / to mimic; to imitate / to draw something near to oneself; to approach nearby"
情け深い,なさけぶかい,tender-hearted; compassionate; charitable; good-hearted
はかない,儚い,"fleeting; transient; short-lived; momentary; ephemeral; fickle; vain / empty (dream, etc.); mere (hope); faint (possibility)"
ばらまく,ばら撒く,to scatter; to disseminate (e.g. a rumor); to spread (e.g. germs); to broadcast / to distribute widely (e.g. leaflets); to hand out freely; to spend recklessly
振り出し,ふりだし,starting point; beginning; outset / drawing (e.g. of a bill); issuing; draft; draught / shaking out / throw (of dice); toss / infusion
まちまち,区々,several; various; divergent; conflicting; different; diverse
民俗,みんぞく,folk customs; folkways; ethnic customs
股,もも,thigh / femoral
漏れる,もれる,to leak out; to escape; to come through; to shine through; to filter out / to find expression; to give vent / to leak out; to be divulged; to be disclosed / to be omitted; to be left out; to be excluded; to be not included
憂鬱,ゆううつ,depression; melancholy; dejection; gloom; despondency
養護,ようご,nursing; (protective) care
よほど,余程,very; greatly; much; to a large extent; quite / just about to
夜更け,よふけ,late at night; small hours of the morning
略奪,りゃくだつ,pillage; plunder; looting; robbery
わざわざ,態々,expressly; specially; doing something especially rather than incidentally
一挙に,いっきょに,at a stroke; with a single swoop
月日,がっぴ,(the) date
欲深,よくぶか,greedy; avaricious; covetous
ろくな,碌な,satisfactory; decent
密か,ひそか,secret; private; surreptitious
ございます,御座います,to be; to exist
おまけ,お負け,freebie (e.g. with a purchase); something additional; bonus; an extra / price reduction; discount / exaggeration
金槌,かなづち,hammer / hopeless swimmer; complete beginner at swimming; someone who sinks like a stone
いっそ,,rather; sooner; preferably
修行,しゅぎょう,ascetic practices / training; practice; discipline; study
うんざり,,tedious; boring; being fed up with
おい,,hey!; oi!; ahoy! / I; me
お産,おさん,(giving) birth; childbirth; delivery; confinement
お手上げ,おてあげ,being done for; giving up; being in a hopeless situation; not knowing what to do; being brought to one's knees; throwing up (one's) hands
がっくり,,heartbroken; crestfallen; dejected; disappointed
きちっと,,exactly; perfectly
くっきり,,distinctly (standing out); clearly; in sharp relief; boldly
だけ,丈,"only; just; merely; simply; no more than; nothing but; alone / as (e.g. as soon as, as much as) / worth"
ちらっと,,at a glance; by accident
と,,"if; when / and / with / particle used for quoting (with speech, thoughts, etc.) / promoted pawn / ?"
なんか,,things like ...; or something like that ...
ほっと,,feeling relieved; (sigh of) relief
もしかして,若しかして,perhaps; possibly; maybe; by any chance; if I'm not mistaken / if; in case; in the event that
ＯＫ,オッケー,OK
カテゴリー,,category
ボルト,,volt / bolt
くらい,,approximately; about; around; or so / to (about) the extent that; (almost) enough that; so ... that ...; at least / as ... as ...; like
意気込む,いきごむ,to be enthusiastic about; to be eager; to be keen
一心,いっしん,one mind / wholeheartedness; one's whole heart
押し込む,おしこむ,to push into; to cram into; to stuff into; to crowd into / to break in; to burgle; to burglarize
乙,おつ,second (party to an agreement); the B party (e.g. in a contract); the latter; defendant / stylish; chic; spicy; witty; tasty; romantic / strange; quaint; queer / thank you; good job; goodbye; goodnight
下火,したび,burning low; waning; declining
下地,したじ,groundwork; foundation / inclination; aptitude; elementary knowledge (of); grounding (in) / undercoat; first coat / soy sauce
なんだかんだ,何だかんだ,something or other; one thing or another; this or that
過多,かた,excess; surplus; superabundance
怪獣,かいじゅう,monster
改訂,かいてい,revision (of text); alteration; change
獲物,えもの,game; spoils; trophy; prey
学士,がくし,university graduate; bachelor / bachelor's degree
かつ,且つ,yet; moreover; and
粥,かゆ,thin rice porridge; watery cooked rice; rice gruel; congee
巻,まき,roll (e.g. of cloth) / winding / volume (of book)
感度,かんど,"sensitivity (e.g. of a measuring instrument); reception (radio, TV, etc.) / sensitivity (of film)"
簡潔,かんけつ,brevity; conciseness; simplicity
還暦,かんれき,60th birthday
まるごと,丸ごと,in its entirety; whole; wholly
岩石,がんせき,rock
危害,きがい,injury; harm; danger
寄与,きよ,contribution; service
季刊,きかん,quarterly (e.g. magazine)
起伏,きふく,undulation / ups and downs; highs and lows
議事堂,ぎじどう,assembly hall; parliament house; diet building; capitol; houses of parliament; congress hall
喫茶,きっさ,tea drinking / teahouse; tearoom; coffee lounge; coffee shop; (rather formal) cafe
共学,きょうがく,coeducation
共鳴,きょうめい,resonance; sympathetic (sound); (being in) sympathy
怯える,おびえる,to become frightened; to be frightened (of); to be scared (of)
桐,きり,paulownia tree; Paulownia tomentosa
かけっこ,駆けっこ,(foot) race; sprint
君主,くんしゅ,ruler; monarch; sovereign
軍服,ぐんぷく,military or naval uniform
刑罰,けいばつ,judgement; judgment; penalty; punishment
形勢,けいせい,condition; situation; prospects
恵み,めぐみ,blessing; grace
計器,けいき,meter; gauge
結びつく,むすびつく,to be related; to be connected; to be joined together / to result in; to lead to; to bring about
健在,けんざい,in good health; well; going strong
原形,げんけい,original form; base form
原文,げんぶん,the text; original
おむつ,お襁褓,diaper; nappy; napkin
交易,こうえき,trade; commerce
光沢,こうたく,brilliance; polish; lustre; luster; glossy finish (of photographs)
荒廃,こうはい,ruin; destruction; devastation; waste; decay
購読,こうどく,paid subscription (e.g. magazine)
合議,ごうぎ,consultation; conference
差異,さい,difference; disparity; gap
砂利,じゃり,gravel; ballast; pebbles / child; rugrat; ankle-biter
採掘,さいくつ,mining
柵,さく,fence; paling; railing
仕掛ける,しかける,to start; to begin; to commence / to challenge; to pick (a fight); to make (war) / to set (traps); to plant (explosives); to lay (mines) / to make a meld call
司る,つかさどる,to rule; to govern; to administer
子息,しそく,son
あたし,私,I; me
式場,しきじょう,"ceremonial hall (e.g. wedding, funeral); hall for ceremonies; place of ceremony"
写し,うつし,copy; duplicate; facsimile; transcript
衆,しゅう,great numbers (of people); numerical superiority; masses / people; folk; clique; bunch
準じる,じゅんじる,to follow; to conform; to apply to
準ずる,じゅんずる,to apply correspondingly; to correspond to; to be proportionate to; to conform to
初版,しょはん,first edition
制定,せいてい,enactment; establishment; creation
設定,せってい,"establishment; creation; posing (a problem); setting (movie, novel, etc.); scene / options setting; preference settings; configuration; setup"
説得,せっとく,persuasion
先に,さきに,before; earlier than; first; ahead; beyond; away; previously; recently
占領,せんりょう,occupying; having (an area) all to oneself / military occupation; possession; capture; seizure
選考,せんこう,selection; screening
素材,そざい,ingredient; (raw) material; resource / unprocessed timber; raw timber / subject matter; topic
対決,たいけつ,confrontation; showdown
対抗,たいこう,opposition; antagonism
退職,たいしょく,retirement; resignation
単独,たんどく,sole; single; solo / independence; singleness; singularity
著書,ちょしょ,(written) work; book; writings
庁,ちょう,government office; agency; board
調印,ちょういん,signature; signing; sealing
賃金,ちんぎん,wages / cash payment of rent
怒り,いかり,anger; rage; fury; wrath; indignation
統治,とうち,rule; reign; government; governing
得点,とくてん,scoring; score; points made; marks obtained; goals; runs
読者,どくしゃ,reader
日夜,にちや,day and night; around the clock; always; constantly
悩み,なやみ,trouble; troubles; worry; distress; sorrows; anguish; agony; problem
廃棄,はいき,disposal; abandonment; scrapping; discarding; abolition / annulment; cancellation; abrogation; repeal
配分,はいぶん,distribution; allotment
配慮,はいりょ,consideration; concern; attention; thoughtfulness; making arrangements; care; trouble
不振,ふしん,dullness; slump; stagnation; inactivity; depression
復活,ふっかつ,revival (e.g. musical); come-back / restoration; rebirth; resurrection
物資,ぶっし,goods; materials; commodities; resources; supplies
分離,ぶんり,separation; partition; detachment; segregation; isolation
分裂,ぶんれつ,split; division; break up
変動,へんどう,change; fluctuation
返済,へんさい,repayment; reimbursement; refund; redemption
法廷,ほうてい,court (of law); courtroom
暴力,ぼうりょく,violence; mayhem
冒頭,ぼうとう,beginning; start; outset
本格,ほんかく,original method or procedure / serious; orthodox; classical; genuine
本名,ほんみょう,real name
名簿,めいぼ,register of names; list of names; roll; register
要望,ようぼう,demand for; request
抑制,よくせい,control; restraint; suppression; constraint; curtailment; inhibition; check; curb
立法,りっぽう,legislation; lawmaking
枠,わく,frame; framework / border; box / limit; restriction; quota
匹,ひき,counter for small animals / counter for rolls of cloth (two han in size) / counter for horses / roll of cloth
実情,じつじょう,real condition; actual circumstances; actual state of affairs
専用,せんよう,exclusive use; personal use; dedicated / private (e.g. network)
日々,ひび,every day; daily; day after day; days (e.g. good old days)
申し込み,もうしこみ,application; entry; request; subscription; offer; proposal; overture; challenge
了承,りょうしょう,acknowledgement; acknowledgment; understanding (e.g. "please be understanding of the mess during our renovation"); noting; acceptance
共和,きょうわ,republican; cooperative
悪,あく,evil; wickedness
扱い,あつかい,treatment; service
意図,いと,intention; aim; design
移行,いこう,switching over to; migration; transition
加工,かこう,manufacturing; processing; treatment; machining
拡散,かくさん,scattering; diffusion; spread (e.g. signal across the spectrum)
確定,かくてい,decision; settlement / definition
革新,かくしん,reform; innovation
勧告,かんこく,advice; counsel; remonstrance; recommendation
看護,かんご,nursing; (army) nurse
軌道,きどう,orbit; trajectory / railroad track / (right) track; proper course
偽造,ぎぞう,forgery; falsification; fabrication; counterfeiting
犠牲,ぎせい,sacrifice; victim; scapegoat / sacrifice (to the gods)
脚本,きゃくほん,script; screenplay; scenario
共産,きょうさん,communism / Communist Party
強硬,きょうこう,firm; strong; unbending; unyielding; uncompromising; stubborn; tough; hard-line
形成,けいせい,formation; molding; making up; taking form; giving form to / repair (e.g. plastic surgery); replacement; -plasty
経緯,いきさつ,details; particulars; whole story; sequence of events; chronology; circumstances; how it started; how things got this way / longitude and latitude / warp and weft; warp and woof
経過,けいか,passage (of time); elapsing / progress; development; course (of events) / transit
元首,げんしゅ,ruler; sovereign
原点,げんてん,origin (coordinates); starting point
原爆,げんばく,atomic bomb; A-bomb
公立,こうりつ,public (institution)
国産,こくさん,domestic; domestically-produced; produced within a country
詐欺,さぎ,fraud; swindle; graft; cheating; trick; scam
酸化,さんか,oxidation; oxidization
志向,しこう,intention; aim; preference (for); orientation (towards a goal)
死刑,しけい,death penalty; capital punishment
視野,しや,field of vision; view / one's outlook (e.g. on life); one's horizons
実,じつ,truth; reality / sincerity; honesty; fidelity / content; substance / (good) result
主任,しゅにん,person in charge; senior staff; manager; chief; head
手法,しゅほう,technique; method
樹立,じゅりつ,establish; create
収益,しゅうえき,earnings; proceeds; returns; revenue
出産,しゅっさん,childbirth; (giving) birth; delivery; parturition; confinement / production (of goods)
庶民,しょみん,masses; common people
なお,尚,furthermore; still; yet; more; still more; in addition; greater; further
症,しょう,illness
衝撃,しょうげき,shock; impact; crash
譲歩,じょうほ,concession; conciliation; compromise
申告,しんこく,report; return (e.g. tax); statement; declaration; notification; filing
真相,しんそう,truth; real situation
診療,しんりょう,diagnosis and treatment; medical care
世帯,せたい,household; home; family; housekeeping
接触,せっしょく,touch; contact
戦術,せんじゅつ,tactics
繊維,せんい,fibre; fiber; textile
訴え,うったえ,lawsuit; complaint
捜索,そうさく,"search (esp. for someone or something missing); manhunt / legally authorized search of a person, building, etc."
側面,そくめん,side; flank; profile; sidelight; lateral / aspect; dimension
体力,たいりょく,"stamina; endurance; physical strength; resilience; resistance to disease / strength of an organization (e.g. profitability, productivity, economic clout, stability, growth potential)"
大衆,たいしゅう,general public; the masses
達成,たっせい,achievement; attainment; accomplishment; realization
短大,たんだい,junior college; vocationally oriented two or three year post-secondary education institution
中継,ちゅうけい,relay; hook-up / relay broadcasting
追い込む,おいこむ,to herd; to corner; to drive
追及,ついきゅう,investigation (e.g. into someone's guilt); questioning; pressing; hounding; pinning down / catching up; overtaking
定年,ていねん,retirement age / years of service in a military rank before eligibility for promotion
鉄鋼,てっこう,iron and steel
展示,てんじ,exhibition; display
展望,てんぼう,view; outlook; prospect
倒産,とうさん,(corporate) bankruptcy; insolvency; commercial failure; failed business
討論,とうろん,debate; discussion
入賞,にゅうしょう,winning a prize or place (in a contest)
任務,にんむ,duty; function; office; mission; task
爆弾,ばくだん,"bomb / alcohol with liquor added (esp. wine-based shochu highball, also beer with whiskey)"
判定,はんてい,judgement; judgment; decision; adjudication; award; verdict; determination
避難,ひなん,taking refuge; finding shelter; evacuation; escape; seeking safe haven
尾,お,"tail (animal, kite, comet, etc.); tail end / slope at the foot of a mountain"
浜,はま,beach; seashore / captured pieces (in the game of go); captured stones / Yokohama / riverbank; riverside
不当,ふとう,injustice; impropriety; unreasonableness; undeserved; unfair; invalid
復興,ふっこう,revival; renaissance; reconstruction; restoration
閉鎖,へいさ,closing; closure; shutdown; lockout
弁護,べんご,defense; defence; pleading; advocacy
報酬,ほうしゅう,remuneration; recompense; reward; toll
本音,ほんね,real intention; motive; true opinion; what one really thinks
本体,ほんたい,"substance; real form / main part; main unit; body (of a machine) / this machine; this appliance / object of worship (at a shrine, temple, etc.) / noumenon / base price; pre-tax price"
理論,りろん,theory
連日,れんじつ,day after day; every day
論理,ろんり,logic / logical
早急,さっきゅう,immediate; prompt; quick; rapid; urgent; pressing
収集,しゅうしゅう,"collecting; accumulating; gathering / collection (of art, stamps, insects, etc.) / garbage collection; waste collection"
侵略,しんりゃく,aggression; invasion; raid
移民,いみん,emigration; immigration / emigrant; immigrant
一面,いちめん,"one face; one surface / the whole surface / one aspect; one side / (on) the other hand / one broad, flat object / front page (e.g. newspaper)"
運賃,うんちん,(passenger) fare / freight rates; shipping expenses
衛生,えいせい,hygiene; sanitation; health
演習,えんしゅう,"practice; practising / exercises; manoeuvres; maneuvers / seminar (student debates, presentations, etc.); practicum"
何より,なにより,most; best; above all
過ぎ,すぎ,past; after / too (much); over- (e.g. eating)
介護,かいご,nursing; care; caregiving; caring
外貨,がいか,foreign currency; foreign money; foreign exchange / foreign goods; imported goods
街頭,がいとう,(on the) street
観点,かんてん,point of view
関与,かんよ,participation; taking part in; participating in; being concerned in
気象,きしょう,weather; climate / disposition; temperament
議題,ぎだい,topic of discussion; agenda
給食,きゅうしょく,"provision of lunch (e.g. at office, school, etc.); providing a meal; lunch service"
居住,きょじゅう,residence; abode; dwelling
漁船,ぎょせん,fishing boat
教員,きょういん,teacher; instructor; teaching staff; faculty member
極端,きょくたん,extreme; extremity
刑,けい,penalty; sentence; punishment
形態,けいたい,form; shape; figure
掲載,けいさい,publication (e.g. of an article in a newspaper); carrying (e.g. a story); running (e.g. a serial); insertion (e.g. of an advertisement); printing; posting (e.g. on the web)
携帯,けいたい,something carried (in the hand); handheld; portable / mobile telephone; cell phone
劇団,げきだん,troupe; theatrical company
健全,けんぜん,healthy; sound; wholesome
権威,けんい,authority; power; influence
原作,げんさく,original work
限定,げんてい,limit; restriction
古代,こだい,ancient times
後退,こうたい,retreat; falling back; moving backwards; reversing; retrogression; retraction / recession; waning / backspace (key)
交付,こうふ,delivery; issuance; handing over; granting
工学,こうがく,engineering
抗争,こうそう,dispute; resistance
控える,ひかえる,"to be temperate in; to refrain; to abstain; to hold back; to restrain oneself from excessive ... / to make notes; to jot down (e.g. phone number) / to be in preparation for; to be in waiting for / to be soon; to be in the offing / to be in a close relationship (e.g. as a backer, etc.)"
攻め,せめ,attack; offence; offense / dominant partner of a homosexual relationship / a barrage of; a flood of
国土,こくど,country; territory; domain; realm
根本,こんぽん,root; source; origin; foundation; base; principle
栽培,さいばい,cultivation
在庫,ざいこ,inventory; stock; stockpile
参議院,さんぎいん,House of Councillors (upper house of the National Diet of Japan)
残高,ざんだか,(bank) balance; remainder
視察,しさつ,inspection; observation
事項,じこう,matter; item; facts
字,あざ,section of village
質疑,しつぎ,question / interpellation
芝,しば,lawn; sod; turf
主演,しゅえん,starring; playing the leading part
主人公,しゅじんこう,protagonist; main character; hero(ine) (of a story) / head of household
終日,しゅうじつ,all day; for a whole day
象徴,しょうちょう,symbol
上空,じょうくう,sky; the skies; high-altitude sky; upper air
上司,じょうし,(one's) superior; (one's) boss; the higher-ups
色彩,しきさい,colour; color; hue; tints
進路,しんろ,route; course; path / one's future course (e.g. after graduating high school)
正当,せいとう,just; justifiable; right; due; proper; equitable; reasonable; legitimate; legal; lawful
節,せつ,occasion; time / section (of a literary work); paragraph; verse; stanza; passage / principle; integrity / node (of a plant stem) / clause / (taxonomical) section
先行,せんこう,preceding; going first; leading; going ahead; taking priority
創立,そうりつ,establishment; founding; organization; organisation
操縦,そうじゅう,steering; piloting; flying; control; operation; handling / management; handling; control; manipulation
待遇,たいぐう,treatment; reception; service / working conditions; salary; pay; remuneration
大胆,だいたん,bold; daring; audacious
知的,ちてき,intellectual
中立,ちゅうりつ,neutrality
調停,ちょうてい,arbitration; conciliation; mediation
直面,ちょくめん,confrontation / to face; to confront; to encounter
追放,ついほう,exile; banishment; eviction; deportation; purge; expulsion; ousting / elimination (e.g. of poverty); removal
提携,ていけい,cooperation; tie-up; joint business; link-up; sponsorship
登校,とうこう,attendance (at school); going to school
討議,とうぎ,debate; discussion
